timestamp,channel_id,title,subscribers,views,videos
2025-08-04T04:48:21.627826,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,33
2025-08-04T05:29:27.965198,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,212826,33
2025-08-04T06:22:10.339339,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,212826,33
2025-08-04T07:20:25.396293,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,212826,33
2025-08-04T08:16:17.398118,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,212826,33
2025-08-04T09:20:57.789912,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,33
2025-08-04T10:14:06.722998,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,34
2025-08-04T11:10:50.609127,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,34
2025-08-04T12:21:03.905267,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,34
2025-08-04T13:35:01.627678,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T14:15:45.952392,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T15:11:49.891342,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T16:14:39.539281,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T17:16:13.791555,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T18:15:31.647605,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T19:12:41.681464,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,36
2025-08-04T20:12:22.737286,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,90,213404,36
2025-08-04T22:10:35.714407,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,90,213404,36
2025-08-04T23:10:27.293242,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,90,213404,36
2025-08-05T00:54:55.291513,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,90,213404,36
2025-08-05T02:58:56.798320,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,91,215206,36
2025-08-05T04:07:10.359785,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,93,215206,36
2025-08-05T05:21:02.991683,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,95,215206,36
2025-08-05T06:18:21.006270,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,98,215206,36
2025-08-05T07:17:44.619665,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,101,215206,36
2025-08-05T08:15:33.511743,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,100,215206,36
2025-08-05T09:17:42.691441,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,101,215206,37
2025-08-05T10:12:21.869185,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,102,215206,37
2025-08-05T11:10:27.391455,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,103,215206,37
2025-08-05T12:21:31.552445,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,104,215206,38
2025-08-05T13:34:38.606330,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,107,244239,38
2025-08-05T14:15:57.639752,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,107,244239,38
2025-08-05T15:13:34.621268,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,107,244239,39
2025-08-05T16:11:17.479879,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,107,244239,39
2025-08-05T17:10:33.993076,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T18:16:19.847080,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T19:14:07.623271,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T20:11:48.224825,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,110,244239,39
2025-08-05T21:09:50.594944,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T22:10:58.529282,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T23:10:23.962964,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-06T00:53:56.351673,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-06T02:57:02.994656,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T04:02:27.490203,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T05:22:24.920408,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T06:18:11.386011,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T07:17:07.204828,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T08:15:24.043235,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,39
2025-08-06T09:17:50.073317,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,40
2025-08-06T10:12:33.103984,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,40
2025-08-06T11:10:06.152001,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,40
2025-08-06T12:21:31.608711,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,41
2025-08-06T13:35:27.012117,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,41
2025-08-06T14:14:47.257674,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,41
2025-08-06T15:12:44.903934,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,307590,42
2025-08-06T16:14:03.314687,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,307590,42
2025-08-06T17:14:24.439192,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,307590,42
2025-08-06T18:15:25.795636,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-06T19:12:06.302661,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-06T20:11:52.147153,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,307590,42
2025-08-06T21:09:46.901304,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-06T22:10:54.561933,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-06T23:10:25.773878,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-07T00:54:39.989627,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-07T02:57:18.828999,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-07T04:02:36.719466,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,312699,42
2025-08-07T05:21:02.280210,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,312699,42
2025-08-07T06:17:31.124755,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,312699,42
2025-08-07T07:17:06.490436,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,312699,42
2025-08-07T08:15:18.991122,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,115,312699,42
2025-08-07T09:16:49.003948,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,117,312699,43
2025-08-07T10:11:44.604802,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,117,312699,43
2025-08-07T11:10:25.423996,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,118,312699,43
2025-08-07T12:21:08.692277,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,118,312699,44
2025-08-07T13:33:43.528564,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,118,315169,44
2025-08-07T14:14:58.453429,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,118,315169,44
2025-08-07T15:12:32.683240,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,119,315169,45
2025-08-07T16:13:38.982778,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,122,315169,45
2025-08-07T17:13:19.526371,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,122,315169,45
2025-08-07T18:15:44.381331,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,120,315169,45
2025-08-07T19:12:50.749169,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,120,315169,45
2025-08-07T20:11:42.817465,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,120,318072,45
2025-08-07T21:08:34.492636,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-07T22:10:34.852723,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-07T23:10:45.031390,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,120,315169,45
2025-08-08T00:54:15.593757,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-08T02:56:48.769452,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-08T04:01:36.808820,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-08T05:20:37.057885,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-08T06:17:36.184671,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,45
2025-08-08T07:17:21.029628,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,45
2025-08-08T08:15:03.957360,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,45
2025-08-08T09:16:44.338737,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,46
2025-08-08T10:11:35.686246,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,46
2025-08-08T11:09:40.688686,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,46
2025-08-08T12:20:34.746661,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,123,324869,47
2025-08-08T13:31:59.992858,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,123,324869,47
2025-08-08T14:13:31.813592,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,122,324869,47
2025-08-08T15:11:13.269257,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,122,328060,48
2025-08-08T16:11:21.405387,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,123,328060,48
2025-08-08T17:08:29.479336,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,125,328060,48
2025-08-08T18:12:59.170947,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,128,328060,48
2025-08-08T19:08:52.495435,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,130,328060,48
2025-08-08T20:11:26.225673,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,328060,48
2025-08-08T21:09:05.370513,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,135,328060,48
2025-08-08T22:09:40.783357,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,131,328060,48
2025-08-08T23:09:53.965183,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,131,328060,48
2025-08-09T00:48:38.806692,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,132,328060,48
2025-08-09T02:42:17.763497,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,132,335834,48
2025-08-09T03:44:24.833875,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,132,335834,48
2025-08-09T04:20:00.328584,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,133,335834,48
2025-08-09T05:10:55.576290,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,133,335834,48
2025-08-09T06:14:04.068266,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,133,335834,49
2025-08-09T07:09:40.222138,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,133,335834,49
2025-08-09T08:12:31.282166,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,335834,49
2025-08-09T09:09:53.738404,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,335834,50
2025-08-09T10:09:37.042525,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,335834,50
2025-08-09T11:08:09.620298,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,335834,50
2025-08-09T12:17:34.514158,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,135,335834,50
2025-08-09T13:22:23.242587,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,135,335834,50
2025-08-09T14:08:54.489959,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,135,341189,50
2025-08-09T15:09:05.284237,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,136,341189,51
2025-08-09T16:11:13.297975,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,136,341189,52
